,winner,loser,event
0,Mark Coleman,Scott Ferrozzo,UFC_11
1,Mark Coleman,Brian Johnston,UFC_11
2,Scott Ferrozzo,Tank Abbott,UFC_11
3,Mark Coleman,Julian Sanchez,UFC_11
4,Brian Johnston,Reza Nasri,UFC_11
5,Tank Abbott,Sam Adkins,UFC_11
6,Jerry Bohlander,Fabio Gurgel,UFC_11
7,Scott Ferrozzo,Sam Fulton,UFC_11
8,Roberto Traven,Dave Berry,UFC_11
