,winner,loser,event
0,Robbie Lawler,Ben Askren,UFC_233
1,Joseph Benavidez,Deiveson Figueiredo,UFC_233
2,Cortney Casey,Cynthia Calvillo,UFC_233
3,James Vick,Paul Felder,UFC_233
4,Aleksandra Albu,Emily Whitmire,UFC_233
5,Markus Perez,Anthony Hernandez,UFC_233
6,Marion Reneau,Yana Kunitskaya,UFC_233
7,Kron Gracie,Alex Caceres,UFC_233
8,Manny Bermudez,Benito Lopez,UFC_233
