,winner,loser,event
0,Anderson Silva (c),Nate Marquardt,UFC_73
1,Tito Ortiz,Rashad Evans,UFC_73
2,Sean Sherk (c),Hermes Fran\xc3\xa7a,UFC_73
3,Ant\xc3\xb4nio Rodrigo Nogueira,Heath Herring,UFC_73
4,Kenny Florian,Alvin Robinson,UFC_73
5,Stephan Bonnar,Mike Nickels,UFC_73
6,Jorge Gurgel,Diego Saraiva,UFC_73
7,Chris Lytle,Jason Gilliam,UFC_73
8,Frankie Edgar,Mark Bocek,UFC_73
