,winner,loser,event
0,Andrei Arlovski (ic),Justin Eilers,UFC_53
1,Karo Parisyan,Matt Serra,UFC_53
2,Rich Franklin,Evan Tanner (c),UFC_53
3,Forrest Griffin,Bill Mahood,UFC_53
4,Paul Buentello,Kevin Jordan,UFC_53
5,Nate Quarry,Shonie Carter,UFC_53
6,David Loiseau,Charles McCarthy,UFC_53
7,Nick Diaz,Koji Oishi,UFC_53
