,winner,loser,weight_class,event
0,Roger Huerta,Clay Guida,Lightweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
1,Mac Danzig,Tom Speer,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
2,Jon Koppenhaver,Jared Rollins,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
3,George Sotiropoulos,Billy Miles,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
4,Ben Saunders,Dan Barrera,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
5,Matt Arroyo,John Kolosci,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
6,Jonathan Goulet,Paul Georgieff,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
7,Roman Mitichyan,Dorian Price,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
8,Troy Mandaloniz,Richie Hightower,Welterweight,The_Ultimate_Fighter_Team_Hughes_vs_Team_Serra_Finale
