,winner,loser,event
0,Anderson Silva,Travis Lutter,UFC_67
1,Mirko Cro Cop,Eddie Sanchez,UFC_67
2,Quinton Jackson,Marvin Eastman,UFC_67
3,Roger Huerta,John Halverson,UFC_67
4,Patrick C\xc3\xb4t\xc3\xa9,Scott Smith,UFC_67
5,Terry Martin,Jorge Rivera,UFC_67
6,Frankie Edgar,Tyson Griffin,UFC_67
7,Lyoto Machida,Sam Hoger,UFC_67
8,Dustin Hazelett,Diego Saraiva,UFC_67
