,winner,loser,event
0,Matt Hughes,Royce Gracie,UFC_60
1,Dean Lister,Alessio Sakara,UFC_60
2,Diego Sanchez,John Alessio,UFC_60
3,Brandon Vera,Assuerio Silva,UFC_60
4,Mike Swick,Joe Riggs,UFC_60
5,Jeremy Horn,Chael Sonnen,UFC_60
6,Spencer Fisher,Matt Wiman,UFC_60
7,Gabriel Gonzaga,Fabiano Scherner,UFC_60
8,Melvin Guillard,Rick Davis,UFC_60
