,winner,loser,event
0,Kenny Florian,Sam Stout,The_Ultimate_Fighter_3_Finale
1,Michael Bisping,Josh Haynes,The_Ultimate_Fighter_3_Finale
2,Kendall Grove,Ed Herman,The_Ultimate_Fighter_3_Finale
3,Keith Jardine,Wilson Gouveia,The_Ultimate_Fighter_3_Finale
4,Rory Singer,Ross Pointon,The_Ultimate_Fighter_3_Finale
5,Kalib Starnes,Danny Abbadi,The_Ultimate_Fighter_3_Finale
6,Luigi Fioravanti,Solomon Hutcherson,The_Ultimate_Fighter_3_Finale
7,Matt Hamill,Jesse Forbes,The_Ultimate_Fighter_3_Finale
8,Mike Nickels,Wes Combs,The_Ultimate_Fighter_3_Finale
