,winner,loser,event
0,Matt Hughes (c),Frank Trigg,UFC_45
1,Matt Lindland,Falaniko Vitale,UFC_45
2,Wesley Correira,Tank Abbott,UFC_45
3,Evan Tanner,Phil Baroni,UFC_45
4,Robbie Lawler,Chris Lytle,UFC_45
5,Pedro Rizzo,Ricco Rodriguez,UFC_45
6,Keith Rockel,Chris Liguori,UFC_45
7,Yves Edwards,Nick Agallar,UFC_45
