,winner,loser,event
0,Vitor Belfort,Randy Couture (c),UFC_46
1,B.J. Penn,Matt Hughes (c),UFC_46
2,Frank Mir,Wes Sims,UFC_46
3,Renato Verissimo,Carlos Newton,UFC_46
4,Lee Murray,Jorge Rivera,UFC_46
5,Georges St-Pierre,Karo Parisyan,UFC_46
6,Josh Thomson,Hermes Fran\xc3\xa7a,UFC_46
7,Matt Serra,Jeff Curran,UFC_46
