,winner,loser,weight_class,event
0,Jens Pulver (c),B.J. Penn,Lightweight,UFC_35
1,Ricco Rodriguez,Jeff Monson,Heavyweight,UFC_35
2,Murilo Bustamante,Dave Menne (c),Middleweight,UFC_35
3,Chuck Liddell,Amar Suloev,Light Heavyweight,UFC_35
4,Andrei Semenov,Ricardo Almeida,Middleweight,UFC_35
5,Kevin Randleman,Renato Sobral,Light Heavyweight,UFC_35
6,Gil Castillo,Chris Brennan,Welterweight,UFC_35
7,Eugene Jackson,Keith Rockel,Middleweight,UFC_35
