,winner,loser,event
0,Chuck Liddell,Tito Ortiz,UFC_47
1,Chris Lytle,Tiki Ghosn,UFC_47
2,Yves Edwards,Hermes Fran\xc3\xa7a,UFC_47
3,Andrei Arlovski,Wesley Correira,UFC_47
4,Nick Diaz,Robbie Lawler,UFC_47
5,Mike Kyle,Wes Sims,UFC_47
6,Jonathan Wiezorek,Wade Shipp,UFC_47
7,Genki Sudo,Mike Brown,UFC_47
