,winner,loser,event
0,Pedro Rizzo,Dan Severn,UFC_27
1,Maurice Smith,Bobby Hoffman,UFC_27
2,Jeremy Horn,Eugene Jackson,UFC_27
3,Fabiano Iha,LaVerne Clark,UFC_27
4,Yuki Kondo,Alexandre Dantas,UFC_27
5,Ian Freeman,Tedd Williams,UFC_27
6,Jeff Monson,Tim Lajcik,UFC_27
7,Brad Gumm,CJ Fernandes,UFC_27
