,winner,loser,event
0,Kevin Randleman (c),Pedro Rizzo,UFC_26
1,Tyrone Roberts,David Dodd,UFC_26
2,Pat Miletich (c),John Alessio,UFC_26
3,Amaury Bitetti,Alex Andrade,UFC_26
4,Matt Hughes,Marcelo Aguiar,UFC_26
5,Jens Pulver,Joao Roque,UFC_26
6,Ian Freeman,Nate Schroeder,UFC_26
7,Shonie Carter,Adrian Serrano,UFC_26
