,winner,loser,event
0,Frank Shamrock (c),Tito Ortiz,UFC_22
1,Jens Pulver,Alfonso Alcarez,UFC_22
2,Brad Kohler,Steve Judson,UFC_22
3,Tim Lajcik,Ron Waterman,UFC_22
4,John Lewis,Lowell Anderson,UFC_22
5,Matt Hughes,Valeri Ignatov,UFC_22
6,Jeremy Horn,Jason Godsey,UFC_22
7,Chuck Liddell,Paul Jones,UFC_22
