,winner,loser,weight_class,event
0,Josh Barnett,Randy Couture (c),Heavyweight,UFC_36
1,Pedro Rizzo,Andrei Arlovski,Heavyweight,UFC_36
2,Matt Hughes (c),Hayato Sakurai,Welterweight,UFC_36
3,Matt Lindland,Pat Miletich,Middleweight,UFC_36
4,Evan Tanner,Elvis Sinosic,Light Heavyweight,UFC_36
5,Frank Mir,Pete Williams,Heavyweight,UFC_36
6,Matt Serra,Kelly Dullanty,Lightweight,UFC_36
7,Sean Sherk,Jutaro Nakao,Welterweight,UFC_36
