,winner,loser,event
0,Anderson Silva,Rich Franklin (c),UFC_64
1,Sean Sherk,Kenny Florian,UFC_64
2,Jon Fitch,Kuniyoshi Hironaka,UFC_64
3,Carmelo Marrero,Cheick Kongo,UFC_64
4,Spencer Fisher,Dan Lauzon,UFC_64
5,Yushin Okami,Kalib Starnes,UFC_64
6,Clay Guida,Justin James,UFC_64
7,Kurt Pellegrino,J\xc3\xbanior Assun\xc3\xa7\xc3\xa3o,UFC_64
