,winner,loser,event
0,Tim Sylvia,Ricco Rodriguez (c),UFC_41
1,Frank Mir,Tank Abbott,UFC_41
2,B.J. Penn,Caol Uno,UFC_41
3,Matt Lindland,Phil Baroni,UFC_41
4,Vladimir Matyushenko,Pedro Rizzo,UFC_41
5,Din Thomas,Matt Serra,UFC_41
6,Gan McGee,Alexandre Dantas,UFC_41
7,Yves Edwards,Rich Clementi,UFC_41
