,winner,loser,event
0,Tim Sylvia (c),Andrei Arlovski,UFC_61
1,Josh Burkman,Josh Neer,UFC_61
2,Tito Ortiz,Ken Shamrock,UFC_61
3,Frank Mir,Dan Christison,UFC_61
4,Joe Stevenson,Yves Edwards,UFC_61
5,Hermes Fran\xc3\xa7a,Joe Jordan,UFC_61
6,Jeff Monson,Anthony Perosh,UFC_61
7,Cheick Kongo,Gilbert Aldana,UFC_61
8,Drew Fickett,Kurt Pellegrino,UFC_61
