,winner,loser,weight_class,event
0,Tito Ortiz,Vitor Belfort,Light Heavyweight,UFC_51
1,Pete Sell,Phil Baroni,Middleweight,UFC_51
2,Andrei Arlovski,Tim Sylvia,Heavyweight,UFC_51
3,Evan Tanner,David Terrell,Middleweight,UFC_51
4,Paul Buentello,Justin Eilers,Heavyweight,UFC_51
5,Mike Kyle,James Irvin,Heavyweight,UFC_51
6,David Loiseau,Gideon Ray,Middleweight,UFC_51
7,Karo Parisyan,Chris Lytle,Welterweight,UFC_51
8,Nick Diaz,Drew Fickett,Welterweight,UFC_51
