,winner,loser,event
0,Tito Ortiz (c),Yuki Kondo,UFC_29
1,Pat Miletich (c),Kenichi Yamamoto,UFC_29
2,Matt Lindland,Yoji Anjo,UFC_29
3,Fabiano Iha,Daiju Takase,UFC_29
4,Evan Tanner,Lance Gibson,UFC_29
5,Dennis Hallman,Matt Hughes,UFC_29
6,Chuck Liddell,Jeff Monson,UFC_29
