,winner,loser,event
0,Rashad Evans,Sean Salmon,UFC_Fight_Night_Evans_vs_Salmon
1,Jake O\'Brien,Heath Herring,UFC_Fight_Night_Evans_vs_Salmon
2,Hermes Fran\xc3\xa7a,Spencer Fisher,UFC_Fight_Night_Evans_vs_Salmon
3,Nate Marquardt,Dean Lister,UFC_Fight_Night_Evans_vs_Salmon
4,Josh Burkman,Chad Reiner,UFC_Fight_Night_Evans_vs_Salmon
5,Ed Herman,Chris Price,UFC_Fight_Night_Evans_vs_Salmon
6,Din Thomas,Clay Guida,UFC_Fight_Night_Evans_vs_Salmon
7,Rich Clementi,Ross Pointon,UFC_Fight_Night_Evans_vs_Salmon
