,winner,loser,event
0,Tito Ortiz (c),Elvis Sinosic,UFC_32
1,B.J. Penn,Din Thomas,UFC_32
2,Josh Barnett,Semmy Schilt,UFC_32
3,Pat Miletich,Shonie Carter,UFC_32
4,Caol Uno,Fabiano Iha,UFC_32
5,Vladimir Matyushenko,Yuki Kondo,UFC_32
6,Ricco Rodriguez,Andrei Arlovski,UFC_32
7,Tony DeSouza,Paul Rodriguez,UFC_32
