,winner,loser,weight_class,event
0,Matt Hughes (c),Sean Sherk,Welterweight,UFC_42
1,Pete Spratt,Robbie Lawler,Welterweight,UFC_42
2,Dave Strasser,Romie Aram,Welterweight,UFC_42
3,Wesley Correira,Sean Alvarez,Heavyweight,UFC_42
4,Rich Franklin,Evan Tanner,Light Heavyweight,UFC_42
5,Duane Ludwig,Genki Sudo,Lightweight,UFC_42
6,Hermes Fran\xc3\xa7a,Rich Crunkilton,Lightweight,UFC_42
7,David Loiseau,Mark Weir,Middleweight,UFC_42
