,winner,loser,event
0,Tito Ortiz (c),Evan Tanner,UFC_30
1,Jens Pulver,Caol Uno,UFC_30
2,Fabiano Iha,Phil Johns,UFC_30
3,Elvis Sinosic,Jeremy Horn,UFC_30
4,Pedro Rizzo,Josh Barnett,UFC_30
5,Bobby Hoffman,Mark Robinson,UFC_30
6,Phil Baroni,Curtis Stout,UFC_30
7,Sean Sherk,Tiki Ghosn,UFC_30
