,winner,loser,event
0,Randy Couture (c),Gabriel Gonzaga,UFC_74
1,Georges St-Pierre,Josh Koscheck,UFC_74
2,Roger Huerta,Alberto Crane,UFC_74
3,Joe Stevenson,Kurt Pellegrino,UFC_74
4,Patrick C\xc3\xb4t\xc3\xa9,Kendall Grove,UFC_74
5,Renato Sobral,David Heath,UFC_74
6,Frank Mir,Antoni Hardonk,UFC_74
7,Thales Leites,Ryan Jensen,UFC_74
8,Clay Guida,Marcus Aur\xc3\xa9lio,UFC_74
