,winner,loser,weight_class,event
0,B.J. Penn,Jens Pulver,Lightweight,The_Ultimate_Fighter_5_Finale
1,Nate Diaz,Manvel Gamburyan,Lightweight,The_Ultimate_Fighter_5_Finale
2,Thales Leites,Floyd Sword,Middleweight,The_Ultimate_Fighter_5_Finale
3,Roger Huerta,Doug Evans,Lightweight,The_Ultimate_Fighter_5_Finale
4,Joe Lauzon,Brandon Melendez,Lightweight,The_Ultimate_Fighter_5_Finale
5,Cole Miller,Andy Wang,Lightweight,The_Ultimate_Fighter_5_Finale
6,Gray Maynard,Rob Emerson,Lightweight,The_Ultimate_Fighter_5_Finale
7,Leonard Garcia,Allen Berube,Lightweight,The_Ultimate_Fighter_5_Finale
8,Matt Wiman,Brian Geraghty,Lightweight,The_Ultimate_Fighter_5_Finale
