,winner,loser,event
0,Quinton Jackson,Chuck Liddell (c),UFC_71
1,Karo Parisyan,Josh Burkman,UFC_71
2,Terry Martin,Ivan Salaverry,UFC_71
3,Houston Alexander,Keith Jardine,UFC_71
4,Kalib Starnes,Chris Leben,UFC_71
5,Thiago Silva,James Irvin,UFC_71
6,Alan Belcher,Sean Salmon,UFC_71
7,Din Thomas,Jeremy Stephens,UFC_71
8,Wilson Gouveia,Carmelo Marrero,UFC_71
