,winner,loser,event
0,Murilo Bustamante (c),Matt Lindland,UFC_37
1,Ricco Rodriguez,Tsuyoshi Kosaka,UFC_37
2,B.J. Penn,Paul Creighton,UFC_37
3,Phil Baroni,Amar Suloev,UFC_37
4,Caol Uno,Yves Edwards,UFC_37
5,Ivan Salaverry,Andrei Semenov,UFC_37
6,Benji Radach,Steve Berger,UFC_37
7,Robbie Lawler,Aaron Riley,UFC_37
