,winner,loser,event
0,Randy Couture (c),Pedro Rizzo,UFC_31
1,Carlos Newton,Pat Miletich (c),UFC_31
2,Chuck Liddell,Kevin Randleman,UFC_31
3,Shonie Carter,Matt Serra,UFC_31
4,Semmy Schilt,Pete Williams,UFC_31
5,Matt Lindland,Ricardo Almeida,UFC_31
6,B.J. Penn,Joey Gilbert,UFC_31
7,Tony DeSouza,Steve Berger,UFC_31
