,winner,loser,event
0,Royce Gracie,Dan Severn,UFC_4
1,Royce Gracie,Keith Hackney,UFC_4
2,Dan Severn,Marcus Bossett,UFC_4
3,Royce Gracie,Ron van Clief,UFC_4
4,Keith Hackney,Joe Son,UFC_4
5,Steve Jennum,Melton Bowen,UFC_4
6,Dan Severn,Anthony Macias,UFC_4
7,Joe Charles,Kevin Rosier,UFC_4
8,Marcus Bossett,Eldo Dias Xavier,UFC_4
9,Guy Mezger,Jason Fairn,UFC_4
