,winner,loser,weight_class,event
0,Randy Couture (c),Pedro Rizzo,Heavyweight,UFC_34
1,Matt Hughes,Carlos Newton (c),Welterweight,UFC_34
2,Ricco Rodriguez,Pete Williams,Heavyweight,UFC_34
3,B.J. Penn,Caol Uno,Lightweight,UFC_34
4,Josh Barnett,Bobby Hoffman,Heavyweight,UFC_34
5,Evan Tanner,Homer Moore,Middleweight,UFC_34
6,Matt Lindland,Phil Baroni,Middleweight,UFC_34
7,Frank Mir,Roberto Traven,Heavyweight,UFC_34
