,winner,loser,weight_class,event
0,Rich Franklin (c),Nate Quarry,Middleweight,UFC_56
1,Gabriel Gonzaga,Kevin Jordan,Heavyweight,UFC_56
2,Matt Hughes (c),Joe Riggs,Welterweight,UFC_56
3,Georges St-Pierre,Sean Sherk,Welterweight,UFC_56
4,Jeremy Horn,Trevor Prangley,Middleweight,UFC_56
5,Sam Hoger,Jeff Newton,Light Heavyweight,UFC_56
6,Thiago Alves,Ansar Chalangov,Welterweight,UFC_56
7,Nick Thompson,Keith Wisniewski,Welterweight,UFC_56
