,winner,loser,weight_class,event
0,Alexander Gustafsson,Jimi Manuwa,Light Heavyweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
1,Michael Johnson,Melvin Guillard,Lightweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
2,Brad Pickett,Neil Seery,Flyweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
3,Gunnar Nelson,Omari Akhmedov,Welterweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
4,Ilir Latifi,Cyrille Diabat\xc3\xa9,Light Heavyweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
5,Luke Barnatt,Mats Nilsson,Middleweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
6,Cl\xc3\xa1udio Silva,Brad Scott,Middleweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
7,Igor Ara\xc3\xbajo,Danny Mitchell,Welterweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
8,Louis Gaudinot,Phil Harris,Flyweight,UFC_Fight_Night_Gustafsson_vs_Manuwa
