,winner,loser,event
0,Matt Hughes (c),B.J. Penn,UFC_63
1,Mike Swick,David Loiseau,UFC_63
2,Melvin Guillard,Gabe Ruediger,UFC_63
3,Rashad Evans,Jason Lambert,UFC_63
4,Joe Lauzon,Jens Pulver,UFC_63
5,Roger Huerta,Jason Dent,UFC_63
6,Eddie Sanchez,Mario Neto,UFC_63
7,Jorge Gurgel,Danny Abbadi,UFC_63
8,Tyson Griffin,David Lee,UFC_63
