,winner,loser,event
0,Tito Ortiz (c),Ken Shamrock,UFC_40
1,Chuck Liddell,Renato Sobral,UFC_40
2,Matt Hughes (c),Gil Castillo,UFC_40
3,Carlos Newton,Pete Spratt,UFC_40
4,Robbie Lawler,Tiki Ghosn,UFC_40
5,Andrei Arlovski,Ian Freeman,UFC_40
6,Vladimir Matyushenko,Travis Wiuff,UFC_40
7,Phillip Miller,Mark Weir,UFC_40
