,winner,loser,event
0,Tedd Williams,Steve Judson,UFC_24
1,Lance Gibson,Jermaine Andre,UFC_24
2,Dave Menne,Fabiano Iha,UFC_24
3,Bob Cook,Tiki Ghosn,UFC_24
4,Jens Pulver,David Velasquez,UFC_24
5,Scott Adams,Ian Freeman,UFC_24
6,Shonie Carter,Brad Gumm,UFC_24
