,winner,loser,event
0,Tito Ortiz,Guy Mezger,UFC_19
1,Gary Goodridge,Andre Roberts,UFC_19
2,Jeremy Horn,Chuck Liddell,UFC_19
3,Kevin Randleman,Maurice Smith,UFC_19
4,Evan Tanner,Valeri Ignatov,UFC_19
5,Pete Williams,Jason Godsey,UFC_19
6,Sione Latu,Joey Roberts,UFC_19
